"";"tmean_15";"tmax_15";"tmin_15";"tseas_15";"pr_15";"prseas_15";"elev_15";"slope_15";"linear_infrastr_15";"forest_15";"water_15";"shrub_15";"bare_15";"for_shr_bare_15";"settle_med_15";"settle_low_15";"for_shr_grass_15";"for_shr_crop_15";"for_shr_agric_15";"mosaic_low_15";"settle_high_15";"crop_med_15";"grass_low_15";"crop_high_15";"grass_med_15";"grass_high_15";"mosaic_med_15";"ext_perm_crop_15";"crop_low_15";"int_perm_crop_15";"mosaic_high_15";"tmean_60";"tmax_60";"tmin_60";"tseas_60";"pr_60";"prseas_60";"elev_60";"slope_60";"linear_infrastr_60";"forest_60";"water_60";"shrub_60";"bare_60";"for_shr_bare_60";"settle_med_60";"settle_low_60";"for_shr_grass_60";"for_shr_crop_60";"for_shr_agric_60";"mosaic_low_60";"settle_high_60";"crop_med_60";"grass_low_60";"crop_high_60";"grass_med_60";"grass_high_60";"mosaic_med_60";"ext_perm_crop_60";"crop_low_60";"int_perm_crop_60";"mosaic_high_60"
"settle_high_15";0,185819146517354;0,222037333113352;0,133677633398314;-0,0605841385174405;-0,063335660634531;-0,0199036378444377;-0,191701770460194;-0,076555236759277;0,418091115779845;-0,0958449871572753;0,0447890224918286;-0,0788119619116028;0,0140260949351268;-0,037818170977415;0,835984213782448;-0,0377073192545022;-0,0738924992088976;-0,112181122645983;-0,092562582146169;-0,0824078446256123;1;-0,0790679031537634;-0,0614635709378191;0,00636346703616365;-0,0355640992519759;0,00149785412434105;-0,0595273284522347;0,0497670019919458;-0,0508659868415379;0,0455076839102395;-0,0077252167806628;0,136412423529246;0,162253572737065;0,0975801828058281;-0,0351611581995362;-0,0195647663015454;-0,0471485340631398;-0,12695702099284;-0,0198968497340769;0,189757297728845;-0,0356334618327028;0,166425331986215;-0,038671658827614;0,0110035497014489;0,011633912929981;0,541865134547965;0,10096455935877;-0,0270130517786193;-0,0745927445920017;-0,0854181552504857;-0,0418925529638338;0,575204261797652;-0,0902682358243034;-0,0499676230673656;-0,0746088369340755;-0,0208599721874711;-0,0136703769291719;-0,0502960297235347;0,0310751108245381;0,0483656500616442;0,0612171501140664;-0,0342876174974358
"crop_med_15";-0,0611137344018681;-0,125636267909891;0,0195697101499103;0,0320515391011424;-0,280792485352829;0,128131951136818;-0,0566073812910844;-0,466367216067374;-0,0660440081250484;-0,46674408748676;-0,0595708310240991;-0,329844437427766;-0,106134601045953;-0,17073095389134;-0,117035953895447;0,286448829580426;-0,425616576661418;0,0652606207161853;-0,217155367344727;-0,17533889671714;-0,0790679031537634;1;-0,263723367597501;0,112634794479773;-0,182756152326048;-0,0397861416753028;-0,0709574137860558;-0,214319264459404;-0,23029328939127;-0,282050726601721;-0,043865283251276;-0,126036146842273;-0,183874616233204;-0,0474349008118864;-0,00248691245688634;-0,257817107184968;0,131754354842308;0,00490313961006996;-0,46906323068648;-0,0177076633075081;-0,50937678057261;0,048103569875634;-0,342875878968089;-0,165249123771368;-0,252650149942722;-0,0806299911872338;0,469210715163976;-0,434373204989498;0,253163716303362;-0,236502887107805;-0,158088442445133;-0,0766637630710158;0,870403580414985;-0,34051006618528;0,369517342662447;-0,234953438824275;-0,102546785309197;-0,0817764075079918;-0,163401740841624;-0,180096989384256;-0,257999548855174;-0,156830224887376
"grass_low_15";0,021141205386338;0,092671654633504;0,0242620283087326;0,0230025845027286;0,0650790321971796;0,256624623531233;-0,0641353118523321;0,0497666428352749;-0,199137143462337;0,0424625167550731;0,126311458357486;0,0976244766595088;0,105157081612246;0,0236510045149298;-0,0795691402371074;-0,141776257305889;0,462075658502071;-0,220686054058114;0,227691236322341;0,703932486732069;-0,0614635709378191;-0,263723367597501;1;-0,0278702954974517;0,220725505933847;-0,0148453735066632;0,0024504180650687;-0,0815433760258852;-0,172481262795485;-0,242220501249443;-0,0229602282965637;0,0812341753494083;0,142898787307869;0,0932971199406859;0,0460283628511756;0,0720214851190554;0,31189989306637;-0,143588912504832;0,0241361395298774;-0,226152042967754;0,227477591995278;0,0491739524815226;0,0864599516064175;0,0460815921173328;-0,0238200127812615;-0,2191464037113;-0,238801411950076;0,41117524611864;-0,236476480733522;0,669784196534129;0,425110841275276;-0,150857961015084;-0,266020330033523;0,796394691299769;0,272499833679829;0,230459125971082;-0,00460768067872009;0,0449015484805465;-0,0476899476842396;-0,176279974981105;-0,279602380056174;-0,0552975671119015
"crop_high_15";-0,0419336281194688;-0,0533932750529129;-0,00471105896281604;-0,0188421947807261;-0,00943943152978342;0,107680132124238;-0,0265340775381069;-0,117776248236095;0,0820403092022082;-0,0978278934437599;0,1664318755981;-0,116362368330512;-0,0303646638385482;-0,0488832524005979;-0,000504516325415925;0,148423006972506;-0,111134777029623;0,0578600801379431;0,0296286261929022;0,0188452824597859;0,00636346703616365;0,112634794479773;-0,0278702954974517;1;-0,0396491514091349;-0,0127812950876194;0,0374327687618447;-0,0365501431583977;-0,144011260743076;-0,167848125749745;-0,00852417342067204;-0,0878428392989233;-0,0843412774655311;-0,0580552654316968;-0,0468532985754691;0,00402462673140977;0,10957693832037;0,0155088651753691;-0,0758398919918998;0,00601787631727052;-0,0417633455649453;0,0407075658062833;-0,053226675252461;-0,0110474757283574;-0,0385637317710216;-0,0243537341018015;0,0620477323629916;-0,0175465608511765;0,0527942530925831;0,0414168813306339;0,133754863201231;-0,0170500308515689;0,122374037130214;0,0932532155761799;0,429118923535311;-0,0773105200439695;-0,0370147099544277;-0,0348369453778949;-0,0697841173861618;-0,100706842297899;-0,154637258398297;-0,0608248371239224
"grass_med_15";-0,100235467497675;-0,0531071173504043;-0,115989226414087;-0,0641093288391819;0,0701837278344774;0,0201851265216979;0,0884046996255734;0,101933346631424;0,0665803974575414;0,152341386107349;0,0301616176754982;0,0728999086930138;0,0644041976103634;0,0763788811218775;-0,0129407567468552;0,0174451953085492;0,461430789434036;-0,0645358047101034;0,112806380110316;0,142449466550001;-0,0355640992519759;-0,182756152326048;0,220725505933847;-0,0396491514091349;1;0,0535913840030005;0,458174696769382;-0,061268854464194;-0,0941522521673792;-0,154037275844826;0,0297067137445475;-0,079713097086992;-0,041076174957904;-0,0882459685303087;-0,0419419774745488;0,0600914562323734;0,0381508072420708;0,0663051536760515;0,11271659813825;0,0369908238157588;0,22684650765932;-0,0292691797117712;0,149548991718028;0,0653927759378993;0,141538461002791;-0,0354755885884428;-0,041080857491835;0,411727129918542;-0,094614844689031;0,139189613719317;0,183381491340957;-0,0521269922128852;-0,174117223039717;0,303021178179277;-0,0891917491551685;0,571620951416679;0,0563641689505436;0,317353549504022;-0,0796613202731693;-0,11511292101781;-0,157888849362097;0,0119690708178579
"grass_high_15";-0,031951208168612;-0,00513362463960652;-0,0555422325195515;-0,0808512270442501;0,0928286013180069;-0,0532994185522028;-0,0196642409832692;0,0629429160471336;0,0554066803068154;0,0286209855592639;-0,00961286219810861;0,0320964595237009;0,0210605805672151;0,0372119346001865;0,00515938635700122;0,0300670532054745;0,131291027561215;-0,0121007830721826;-0,00962328594256235;-0,0249231913860136;0,00149785412434105;-0,0397861416753028;-0,0148453735066632;-0,0127812950876194;0,0535913840030005;1;0,0974594612578283;-0,0195622303370517;-0,0124326471838013;-0,0264221771273429;0,777075209132892;-0,0541456689120666;-0,0290042663426613;-0,071745825119344;-0,0729369835532672;0,0826385454803148;-0,0689056657196571;0,00345141307169444;0,0759330275337988;0,0416589807848436;0,0466999477787658;-0,00685606222984457;0,0551412461487041;0,0134757640616456;0,0460689313634647;0,000737790073638336;-0,014168813294842;0,134390753014277;-0,00516036464896781;-0,0175052765648485;-0,00868245124477471;-0,0107230107824443;-0,0361378763904754;0,0105637926776701;-0,0298842073934586;0,0746611080122904;0,563586105468743;0,0468927658477973;-0,0297345136319099;-0,0110966389260414;-0,0328921436727928;0,230872393944125
"mosaic_med_15";-0,130827252077594;-0,0755420930141559;-0,143752464241071;-0,15086626043623;0,199865496139606;-0,0256248005783151;0,0151483201816111;0,0240536557823615;0,119945517530759;0,135473119723984;0,0331008879823877;0,0135884686576573;-0,0117502167539169;-0,021756980972639;-0,0738136800452806;0,057351525685879;0,167021209606294;0,141416314041606;0,0658927521721375;0,0122215426873492;-0,0595273284522347;-0,0709574137860558;0,0024504180650687;0,0374327687618447;0,458174696769382;0,0974594612578283;1;-0,0830084165725018;-0,0337710269659118;-0,135771824486929;0,190515896231127;-0,140228612350873;-0,0855488593057901;-0,149396807631847;-0,145025568385287;0,221633256247409;-0,0251123438220588;0,017239390695831;0,0674296231655975;0,142093584745853;0,169419454057704;0,0127027547928587;0,11069595793724;0,00807714298052747;0,0604033120436932;-0,0741232919460837;0,00741863220740268;0,212945995635901;0,111539478652037;0,0275613414369035;0,0394902083535039;-0,0603481182242607;-0,0767933073392001;0,0738408994510436;-0,0632617539436775;0,389549603296977;0,043773666657469;0,610547781300819;-0,103133184275507;-0,0436214554985595;-0,161086205700646;0,253396259939332
"ext_perm_crop_15";0,318277753722963;0,287449793027033;0,296576234616449;-0,0108835323986385;-0,0984963743459809;0,0834972795859555;-0,239069111592982;0,0890609316340109;0,256114572898325;-0,116382021942553;-0,0192760400677702;-0,00518361707876975;-0,00857882083192418;0,0379726042023507;0,125696401580853;0,042859898038183;-0,121149355734834;-0,130522940318863;-0,0334286136106514;-0,131854651490701;0,0497670019919458;-0,214319264459404;-0,0815433760258852;-0,0365501431583977;-0,061268854464194;-0,0195622303370517;-0,0830084165725018;1;-0,115478204427272;0,129040359958626;-0,017852573007668;0,284571607294032;0,253170726368811;0,262505658778137;-0,00220118891182902;-0,118221696394071;0,0806409312076438;-0,193370641789625;0,175230612145663;0,157459600734645;-0,0423966162723408;-0,0292933390325589;0,0496453198306244;-0,00851579842679285;0,0894596468462593;0,142840782839291;-0,0294683018721644;-0,0828695036119898;-0,183385254187659;-0,0321796147560786;-0,209983213042883;0,109722767964067;-0,198457059175639;-0,076410947829879;-0,123934503005064;-0,0544415255497486;-0,0475550561177055;-0,143765259087272;0,684196776800412;-0,141765490931801;0,201416828881419;-0,0558000664947244
"crop_low_15";0,0243453271090423;-0,0431862847830822;0,0119364274686276;0,289666274605522;-0,185762914037911;-0,116264271093679;0,198052719723805;-0,22188968810191;-0,154087945028653;-0,240529357346955;-0,0991675477323403;-0,165824764881036;-0,0757596778559053;-0,112776736138282;-0,0395173282469271;-0,0137959984700795;-0,229244356835929;0,0771309027712084;-0,0124858768599564;0,140660161496203;-0,0508659868415379;-0,23029328939127;-0,172481262795485;-0,144011260743076;-0,0941522521673792;-0,0124326471838013;-0,0337710269659118;-0,115478204427272;1;0,158146540332557;0,0133847934439689;0,0475429147922339;-0,0255250284175386;0,031697803280003;0,305485396056224;-0,158598377248596;-0,131865232162839;0,196148196941334;-0,166199090560908;-0,138611716626509;-0,182151120341849;-0,0437187397828301;-0,157261624855594;-0,116189622993073;-0,174237710464805;0,0670925927101174;-0,0478395402490332;-0,172950700257096;0,0671269922806382;-0,104759977726338;0,279500901484727;0,0503597695864263;-0,196389776924952;-0,159479539023781;-0,240547880138809;-0,0653247264359802;0,00827508002613323;-0,0686067212610507;-0,112667917507859;0,683294549879701;0,255851054699572;0,131942824328765
"int_perm_crop_15";0,349649501996933;0,237150296931284;0,344993849474641;0,350758403065647;-0,171195377498002;-0,159455161928386;-0,0436174007315437;-0,173229267489389;0,0306801116786545;-0,333148744083982;0,00122222076784082;-0,248031075191556;-0,0566815181670873;-0,0893890130124303;0,0762789595796417;-0,129057523265154;-0,286236493816838;-0,346598678092191;-0,158752163016557;-0,207259444947164;0,0455076839102395;-0,282050726601721;-0,242220501249443;-0,167848125749745;-0,154037275844826;-0,0264221771273429;-0,135771824486929;0,129040359958626;0,158146540332557;1;-0,0275340657965493;0,329910535863071;0,22507928407525;0,318191874424446;0,356813043403542;-0,18522644143373;-0,151040648263856;0,0137940313062387;-0,120187117714127;-0,0873820973634313;-0,299294066861257;-0,0136416763023893;-0,265724231892085;-0,0992406310595091;-0,126887034197632;0,0967625290673042;-0,171238613373598;-0,281872729592865;-0,398167493840513;-0,174099285071433;-0,143182037014718;0,0504283968496942;-0,269791607970092;-0,279369185701718;-0,343779115330858;-0,211761714424571;-0,0657374903365767;-0,223850514962675;0,221778301599382;0,357806681242446;0,869987938057931;-0,0591269401013161
"mosaic_high_15";-0,0328361770431504;-0,0122188685160301;-0,0492656771809716;-0,0680089521256502;0,0825030090302188;-0,0521554866655482;-0,0106311376461511;0,0468117505675603;0,0472592608344457;0,0414396188825838;-0,018903710250921;0,010527441441761;0,00523679492626435;0,0144768480585625;-0,0121613637909322;0,0213140131550492;0,0787972327773465;0,0288479518305998;-0,00644212461836969;-0,0222754131815954;-0,0077252167806628;-0,043865283251276;-0,0229602282965637;-0,00852417342067204;0,0297067137445475;0,777075209132892;0,190515896231127;-0,017852573007668;0,0133847934439689;-0,0275340657965493;1;-0,042642200524615;-0,0232716640519819;-0,0554628842336818;-0,0585505148875791;0,0797486896988358;-0,0603443920911231;-0,00117887402482791;0,0602790726885699;0,0510382999277784;0,0539520624440156;-0,0201316072987045;0,038840675108733;-0,00449374523490664;0,0145879260560992;0,00597938788274919;-0,00587974757182181;0,0722886206521247;0,0342197390771429;-0,0192048744082348;-0,0109722419732657;-0,00856507932104711;-0,0423523040015215;-0,00924576591027143;-0,0366222102534098;0,0425435571121814;0,37206294241197;0,0925054255405418;-0,0287028970231313;0,0250351063799627;-0,0322049121873316;0,27065428245611
"tmean_60";0,942630801876107;0,909459694971883;0,923441140895312;0,169085561804808;-0,383320950283195;0,231450920748167;-0,712756387222808;-0,350550423494017;-0,0757064183975806;-0,281952930728769;0,240860843165917;-0,229098467878238;-0,213352216312274;-0,224098832930758;0,153667886601461;-0,134053690322632;-0,227077236340634;-0,282704847232103;0,179224731737716;0,0497429597123375;0,136412423529246;-0,126036146842273;0,0812341753494083;-0,0878428392989233;-0,079713097086992;-0,0541456689120666;-0,140228612350873;0,284571607294032;0,0475429147922339;0,329910535863071;-0,042642200524615;1;0,959345581932048;0,978425825130816;0,197282023458434;-0,381374088423279;0,282091172708287;-0,761602531360813;-0,321297545656453;-0,220364869034349;-0,216319183710589;0,474265438691259;-0,279609744235883;-0,262632743935986;-0,248578534569486;0,199014776190043;-0,328237923845359;-0,316355405027977;-0,453508378259691;0,262277761619392;-0,0673306158241398;0,194620001596169;-0,207977762767896;0,0302746023983212;-0,193247823938925;-0,13679607404533;-0,185057473814496;-0,282273267705473;0,465971749676994;0,068836937635451;0,410339198551666;-0,191761592164563
"tmax_60";0,896191452473009;0,944430292774317;0,840419287730517;-0,0503367170332886;-0,205833436539171;0,229480409535035;-0,787197934198628;-0,234256553955924;0,00112255911946271;-0,148035637751563;0,270137280195589;-0,149683178765294;-0,185493503309565;-0,168581395520947;0,187643828188204;-0,150318272703315;-0,114664293933485;-0,243625330097568;0,209470815883879;0,0648687097106749;0,162253572737065;-0,183874616233204;0,142898787307869;-0,0843412774655311;-0,041076174957904;-0,0290042663426613;-0,0855488593057901;0,253170726368811;-0,0255250284175386;0,22507928407525;-0,0232716640519819;0,959345581932048;1;0,903413641863713;-0,0167911299691034;-0,182031858117728;0,277930751044304;-0,854960171506269;-0,208129641161136;-0,127056408605879;-0,0662727480038708;0,556007436668803;-0,182215173434721;-0,194537888703914;-0,127916784036792;0,232369156946088;-0,360560859776264;-0,203634912844373;-0,426943845729211;0,311344830092811;-0,0852654508166266;0,223933270114673;-0,257361146508614;0,0997862064120451;-0,158385758505497;-0,0920857990891601;-0,121527620345019;-0,183420372216753;0,405328192013278;-0,0339788644035834;0,284645537201692;-0,123658090509527
"tmin_60";0,920101487749274;0,850308690465422;0,9451281366595;0,266379967755085;-0,457223965735392;0,281064044532135;-0,664650067058795;-0,430079199981651;-0,137037774140505;-0,334349459331847;0,224728441095684;-0,270928224967438;-0,221198819920478;-0,251048237394245;0,101047875299071;-0,10252074731555;-0,261420632962361;-0,320663848010851;0,214190716343421;0,0690839512109475;0,0975801828058281;-0,0474349008118864;0,0932971199406859;-0,0580552654316968;-0,0882459685303087;-0,071745825119344;-0,149396807631847;0,262505658778137;0,031697803280003;0,318191874424446;-0,0554628842336818;0,978425825130816;0,903413641863713;1;0,287957162699707;-0,46759521880401;0,335963254450776;-0,713339992745093;-0,409600856170172;-0,29340649042875;-0,263418854618372;0,440020753582005;-0,327261141995826;-0,286973771603975;-0,309144011800969;0,124125776018233;-0,288513259208297;-0,344009825883804;-0,486765492808003;0,30907444350544;-0,0385753530688982;0,138893121934602;-0,124438779491164;0,0477520085657449;-0,132031622306893;-0,14863619390369;-0,224947881023142;-0,292310194874774;0,437487229458624;0,0388084826882767;0,39292035651009;-0,23454685769181
"tseas_60";0,20504301573263;-0,00668918740587441;0,298223943881731;0,987494203005269;-0,467950157847918;-0,0160257765160544;0,184160986449264;-0,448160005766641;-0,452530147141267;-0,381779045661105;0,0265050693107324;-0,311009678453108;-0,0577593309751081;-0,16448530439656;-0,100713628366544;-0,0806401870540141;-0,239227109975457;-0,275356809262835;0,129130411783079;0,148273455548614;-0,0351611581995362;-0,00248691245688634;0,0460283628511756;-0,0468532985754691;-0,0419419774745488;-0,0729369835532672;-0,145025568385287;-0,00220118891182902;0,305485396056224;0,356813043403542;-0,0585505148875791;0,197282023458434;-0,0167911299691034;0,287957162699707;1;-0,518067497359758;-0,0128284925590486;0,234929549357627;-0,475034001721395;-0,644884479620258;-0,376383437414211;-0,140365134077443;-0,427972876515646;-0,193238928114025;-0,383530784003174;-0,16370175429246;-0,0848749946849478;-0,266715740592679;-0,270326444013172;0,192321000355739;0,204647022683526;-0,0603747501729931;-0,0282565853790098;0,00458758356818214;-0,144452608707502;-0,137736231864993;-0,194516678358325;-0,29147800166196;0,0469532570582589;0,470135417567189;0,419140327063465;-0,203586253581371
"pr_60";-0,355855916510558;-0,172786886307256;-0,436942320544563;-0,498835527183941;0,953972421425921;-0,131873968059378;-0,0211616103442106;0,499016472422369;0,253646132503024;0,474925500977122;-0,0148046244583543;0,297931073538308;0,127904551658107;0,228668971218439;-0,0247616418033755;-0,116339852903392;0,313962047766573;0,227792522115687;0,0193025025302296;-0,0559224923858322;-0,0195647663015454;-0,257817107184968;0,0720214851190554;0,00402462673140977;0,0600914562323734;0,0826385454803148;0,221633256247409;-0,118221696394071;-0,158598377248596;-0,18522644143373;0,0797486896988358;-0,381374088423279;-0,182031858117728;-0,46759521880401;-0,518067497359758;1;-0,150130581971543;-0,0387701614665818;0,515332386771327;0,326744247194754;0,544889573557171;0,0413446903288423;0,395025855155156;0,260199357416919;0,431129517864775;-0,0988082790598482;-0,191892309935597;0,365460967156381;0,214478575463556;0,0353387487152505;-0,201502207307674;-0,0773592441178311;-0,253633422095594;0,0980725915439023;0,022053473679277;0,0157127900983873;0,222225205222159;0,395852353310659;-0,216100681119191;-0,213334167041003;-0,258365383747206;0,354401895159244
"prseas_60";0,265102096367892;0,267153005472005;0,311831267106119;-0,0113830000051033;-0,141442400656428;0,935491903347296;-0,312231987036251;-0,213104818387206;-0,0514035946912669;-0,161866798077775;0,150239616224952;-0,0926550111750205;-0,0964313620783509;-0,105833486903193;-0,039795705250261;0,0698359010833124;-0,000547663773078349;-0,213722401526247;0,13489066451879;0,190442054682642;-0,0471485340631398;0,131754354842308;0,31189989306637;0,10957693832037;0,0381508072420708;-0,0689056657196571;-0,0251123438220588;0,0806409312076438;-0,131865232162839;-0,151040648263856;-0,0603443920911231;0,282091172708287;0,277930751044304;0,335963254450776;-0,0128284925590486;-0,150130581971543;1;-0,344706228371262;-0,240698563659309;-0,109999800046238;-0,113450719180411;0,218430795446102;-0,0790559064592031;-0,122274195619902;-0,153918331447351;-0,122946038079767;-0,00723990060707006;0,00811408339652552;-0,229690937178784;0,353422103211517;0,0757659237367536;-0,116100476703224;0,111684595382547;0,307796101936764;0,302797333032596;0,0110507292096664;-0,130900411928357;-0,0645115141912685;0,130987568999411;-0,205016043890843;-0,159118829587556;-0,160496463715675
"elev_60";-0,730617383093825;-0,827638998475393;-0,680583984310717;0,246280414277608;0,000814734338307156;-0,3030866763509;0,927848395220223;0,190498557605056;-0,110834266652067;0,0675562771139949;-0,267545751169671;0,109854960177402;0,181405580972002;0,167305138017831;-0,156602646733614;0,0470528469436071;0,125828946374668;0,0455480824710476;-0,196089612331378;0,025178271656116;-0,12695702099284;0,00490313961006996;-0,143588912504832;0,0155088651753691;0,0663051536760515;0,00345141307169444;0,017239390695831;-0,193370641789625;0,196148196941334;0,0137940313062387;-0,00117887402482791;-0,761602531360813;-0,854960171506269;-0,713339992745093;0,234929549357627;-0,0387701614665818;-0,344706228371262;1;0,184740959962338;-0,040284780578202;0,00752207337435375;-0,560215460939893;0,152722354847766;0,162361524509098;0,115385506095273;-0,205308800425733;0,222680555634856;0,244333553682462;0,144462171479774;-0,317224737190648;0,283252707336779;-0,161157213919154;0,0412235674567709;-0,0617000960619752;-0,0549123247094182;0,147687513457408;0,049594804962574;0,0576981399020247;-0,362728420144559;0,259335104712443;0,0139510682700674;0,0344625345221959
"slope_60";-0,331724570982668;-0,220858150208288;-0,417792073252488;-0,474596724693891;0,526924335265722;-0,223904024892923;0,205519043950499;0,880410686479467;0,23655709579253;0,590182482049906;-0,155239932987186;0,469366103347414;0,326338196165004;0,417162948185652;0,0153691484034635;-0,174317394310415;0,44300887331962;0,181982740085381;-0,0551017345141232;-0,0923650311302637;-0,0198968497340769;-0,46906323068648;0,0241361395298774;-0,0758398919918998;0,11271659813825;0,0759330275337988;0,0674296231655975;0,175230612145663;-0,166199090560908;-0,120187117714127;0,0602790726885699;-0,321297545656453;-0,208129641161136;-0,409600856170172;-0,475034001721395;0,515332386771327;-0,240698563659309;0,184740959962338;1;0,302018881394718;0,707925190888784;-0,2093102072192;0,630797571302648;0,504825247079679;0,667743074175723;-0,0251881042531117;-0,321234764442122;0,539350011521478;0,0682277634330297;-0,133091078682767;-0,244008871848908;-0,0420996628176414;-0,489637653252452;0,0967513343860804;-0,213662000643686;0,188798836281166;0,199000125370589;0,127583322274311;0,177936456473946;-0,334682934686506;-0,148550321828286;0,203715404872549
"linear_infrastr_60";-0,158064246291133;-0,0675527528406875;-0,235174797921217;-0,627570191440741;0,310368396228322;-0,0825254822261308;-0,0893913640726848;0,276359867669662;0,76466261928022;0,132060641799723;-0,089124368170747;0,186418767364377;-0,0300816808691527;0,0911018154213545;0,321023055802481;0,270780725799572;0,0149942740551086;0,220469014820271;-0,299220772099963;-0,218087393479401;0,189757297728845;-0,0177076633075081;-0,226152042967754;0,00601787631727052;0,0369908238157588;0,0416589807848436;0,142093584745853;0,157459600734645;-0,138611716626509;-0,0873820973634313;0,0510382999277784;-0,220364869034349;-0,127056408605879;-0,29340649042875;-0,644884479620258;0,326744247194754;-0,109999800046238;-0,040284780578202;0,302018881394718;1;0,0395774649366234;-0,12709721205481;0,272109841403403;-0,000509094145232937;0,185067879362322;0,520382953191951;0,432979186770871;0,0579196727027163;0,266378033412245;-0,409797662713419;-0,189842946531408;0,349897710296331;0,0131903994273213;-0,215723131676646;-0,0289729545141341;0,176020640310044;0,113629440320819;0,294117717592839;0,156770314796757;-0,175541493134521;-0,11613969585831;0,283960804358554
