"";"tmean_15";"tmax_15";"tmin_15";"tseas_15";"pr_15";"prseas_15";"elev_15";"slope_15";"linear_infrastr_15";"forest_15";"water_15";"shrub_15";"bare_15";"for_shr_bare_15";"settle_med_15";"settle_low_15";"for_shr_grass_15";"for_shr_crop_15";"for_shr_agric_15";"mosaic_low_15";"settle_high_15";"crop_med_15";"grass_low_15";"crop_high_15";"grass_med_15";"grass_high_15";"mosaic_med_15";"ext_perm_crop_15";"crop_low_15";"int_perm_crop_15";"mosaic_high_15";"tmean_60";"tmax_60";"tmin_60";"tseas_60";"pr_60";"prseas_60";"elev_60";"slope_60";"linear_infrastr_60";"forest_60";"water_60";"shrub_60";"bare_60";"for_shr_bare_60";"settle_med_60";"settle_low_60";"for_shr_grass_60";"for_shr_crop_60";"for_shr_agric_60";"mosaic_low_60";"settle_high_60";"crop_med_60";"grass_low_60";"crop_high_60";"grass_med_60";"grass_high_60";"mosaic_med_60";"ext_perm_crop_60";"crop_low_60";"int_perm_crop_60";"mosaic_high_60"
"forest_60";-0,24445829282296;-0,0956364491686065;-0,295609255506471;-0,386420525076975;0,542509500737035;-0,108427490393432;0,061822961224351;0,639388602506919;0,0851959599292172;0,768622767565116;-0,106626036245327;0,362504948204438;0,191050438261116;0,244031215971573;-0,0233021141821654;-0,19226332779779;0,526590887102804;0,143167811529953;0,270723978445577;0,0757271493065656;-0,0356334618327028;-0,50937678057261;0,227477591995278;-0,0417633455649453;0,22684650765932;0,0466999477787658;0,169419454057704;-0,0423966162723408;-0,182151120341849;-0,299294066861257;0,0539520624440156;-0,216319183710589;-0,0662727480038708;-0,263418854618372;-0,376383437414211;0,544889573557171;-0,113450719180411;0,00752207337435375;0,707925190888784;0,0395774649366234;1;-0,0918666825540718;0,473629284320406;0,312246644080229;0,399590336400191;-0,159510960628445;-0,44350853272167;0,619246576202475;0,00767876353870193;0,265513691844839;-0,0533221756014136;-0,13218609949855;-0,545423796329034;0,36515790529855;-0,143114634456629;0,289453835056123;0,138025971877285;0,266320560319697;-0,147013711269866;-0,376505543164123;-0,355206699042883;0,201649206760907
"water_60";0,438533029119794;0,51469360495854;0,413128152405543;-0,150287810938333;-0,0177422172676078;0,251739073680466;-0,509712743956834;-0,18988581120059;-0,00463440467424625;-0,129174003149727;0,487019832366645;-0,105474938220044;-0,0268215320930429;-0,0576309470517891;0,151651202793852;-0,132464498543837;-0,111296014150808;-0,12184582540215;0,0223558702608255;0,00740214697650732;0,166425331986215;0,048103569875634;0,0491739524815226;0,0407075658062833;-0,0292691797117712;-0,00685606222984457;0,0127027547928587;-0,0292933390325589;-0,0437187397828301;-0,0136416763023893;-0,0201316072987045;0,474265438691259;0,556007436668803;0,440020753582005;-0,140365134077443;0,0413446903288423;0,218430795446102;-0,560215460939893;-0,2093102072192;-0,12709721205481;-0,0918666825540718;1;-0,105363743720043;0,140379881241542;0,114505648626053;0,157520688869975;-0,280479478640336;-0,15085564653263;-0,168425349858213;0,10215634963297;-0,101380460710609;0,187103012117546;0,0368571964442953;-0,0231044968268002;0,140849336243304;-0,0642416440908759;-0,0368021406248872;0,0197539331574224;-0,0380031576252306;-0,0687580007618883;-0,0356090105936104;-0,0721940254867262
"shrub_60";-0,285031992015607;-0,190835522586711;-0,331579372677372;-0,418593048674562;0,398090128629874;-0,0537273040188756;0,174245918536527;0,564874258294249;0,190685144498916;0,441469700407369;-0,0983616169570932;0,719438314240322;0,139124505066189;0,314196697904039;-0,0141994203039225;0,0140952527224717;0,491409829876752;0,219387100541166;-0,0317734144388148;-0,0555805717522435;-0,038671658827614;-0,342875878968089;0,0864599516064175;-0,053226675252461;0,149548991718028;0,0551412461487041;0,11069595793724;0,0496453198306244;-0,157261624855594;-0,265724231892085;0,038840675108733;-0,279609744235883;-0,182215173434721;-0,327261141995826;-0,427972876515646;0,395025855155156;-0,0790559064592031;0,152722354847766;0,630797571302648;0,272109841403403;0,473629284320406;-0,105363743720043;1;0,29309457185901;0,515424259424559;-0,0820728993437176;-0,0855018382144459;0,596817209563249;0,119056243436817;-0,0869421170141616;-0,106132575920188;-0,0658310102503575;-0,36513281653283;0,230181894748195;-0,181734762459808;0,235585873335631;0,131498202787646;0,250854793707857;0,0289520061832896;-0,284634363716639;-0,306417922343807;0,182812814334704
"bare_60";-0,314297738073953;-0,242971010471279;-0,336411215182624;-0,203286417917713;0,28172048250705;-0,103140894452082;0,214075814576268;0,506138384493744;0,00465406490863273;0,264654917503275;0,0577349025240331;0,20976384138482;0,707239973298489;0,534398416512391;0,00409774992271465;-0,116899505609922;0,282298137926991;-0,0207154897035075;-0,060747999142023;-0,122561442269223;0,0110035497014489;-0,165249123771368;0,0460815921173328;-0,0110474757283574;0,0653927759378993;0,0134757640616456;0,00807714298052747;-0,00851579842679285;-0,116189622993073;-0,0992406310595091;-0,00449374523490664;-0,262632743935986;-0,194537888703914;-0,286973771603975;-0,193238928114025;0,260199357416919;-0,122274195619902;0,162361524509098;0,504825247079679;-0,000509094145232937;0,312246644080229;0,140379881241542;0,29309457185901;1;0,76324526662217;-0,0240296019879533;-0,208533377703014;0,256769799685477;-0,049338342149737;-0,087318834286029;-0,199478476833562;0,0026847641329746;-0,146747228496258;0,0786291975006892;-0,0437192647290366;0,0867568636039729;0,0903077520122851;0,0287802396229074;-0,0610051617738953;-0,178241679880541;-0,137569002121549;-0,00164738354285783
"for_shr_bare_60";-0,273042426416127;-0,158242072661723;-0,328775821800135;-0,39370524199939;0,428916245867261;-0,119867472719715;0,144151087884758;0,615657828774921;0,175457480312893;0,376446957318172;0,027436859236392;0,350142586286817;0,447625946660496;0,586827595830042;0,020833960708193;-0,0970480416479182;0,391544821078611;0,0514616275114221;-0,0821685499954535;-0,146724067603479;0,011633912929981;-0,252650149942722;-0,0238200127812615;-0,0385637317710216;0,141538461002791;0,0460689313634647;0,0604033120436932;0,0894596468462593;-0,174237710464805;-0,126887034197632;0,0145879260560992;-0,248578534569486;-0,127916784036792;-0,309144011800969;-0,383530784003174;0,431129517864775;-0,153918331447351;0,115385506095273;0,667743074175723;0,185067879362322;0,399590336400191;0,114505648626053;0,515424259424559;0,76324526662217;1;-0,00564025366878385;-0,197090436177659;0,415559426607489;-0,055363990796111;-0,144724546775678;-0,253103092832826;0,00961010561498539;-0,224499276353685;0,0310882377338323;-0,120868766744817;0,177742041549577;0,15187387187335;0,127843263167175;0,0424050606353175;-0,282521909177191;-0,162950984999287;0,0429427376504886
"settle_med_60";0,23029798570191;0,270157762351799;0,150151903838863;-0,179800124354647;-0,115604457957935;-0,0932248150578587;-0,248280970929679;-0,0232347512533666;0,449501615487464;-0,0880179490875633;0,0908734868790645;-0,0376013569685716;-0,0370493532404814;-0,0343544151814946;0,644318114734535;0,183567651912985;-0,138650494940544;-0,0205345339350701;-0,235568043595958;-0,185421925178159;0,541865134547965;-0,0806299911872338;-0,2191464037113;-0,0243537341018015;-0,0354755885884428;0,000737790073638336;-0,0741232919460837;0,142840782839291;0,0670925927101174;0,0967625290673042;0,00597938788274919;0,199014776190043;0,232369156946088;0,124125776018233;-0,16370175429246;-0,0988082790598482;-0,122946038079767;-0,205308800425733;-0,0251881042531117;0,520382953191951;-0,159510960628445;0,157520688869975;-0,0820728993437176;-0,0240296019879533;-0,00564025366878385;1;0,32244995403973;-0,162499248542747;-0,0343150576053999;-0,320062656225929;-0,103986894792517;0,922296682387874;-0,0730723319341278;-0,223199922034319;-0,147753208817042;-0,00931675983656526;0,0123510278764989;-0,122157520790163;0,126306293798751;0,124953497721033;0,142742794235077;0,0298811417456822
"settle_low_60";-0,260946785580819;-0,287161601570546;-0,232854987702375;-0,070928278363854;-0,180562827261006;0,0233868065538624;0,150023086515505;-0,243799691078811;0,275182534024206;-0,246030860050765;-0,200047738463782;-0,0545862254712238;-0,104472973996807;-0,0904391733573678;0,157483599914038;0,567801690947063;-0,145693950239957;0,0909861311735502;-0,309210859127189;-0,206783767071581;0,10096455935877;0,469210715163976;-0,238801411950076;0,0620477323629916;-0,041080857491835;-0,014168813294842;0,00741863220740268;-0,0294683018721644;-0,0478395402490332;-0,171238613373598;-0,00587974757182181;-0,328237923845359;-0,360560859776264;-0,288513259208297;-0,0848749946849478;-0,191892309935597;-0,00723990060707006;0,222680555634856;-0,321234764442122;0,432979186770871;-0,44350853272167;-0,280479478640336;-0,0855018382144459;-0,208533377703014;-0,197090436177659;0,32244995403973;1;-0,17585206269837;0,252364757900145;-0,411692486124722;-0,0144731406800557;0,227657347665159;0,581653002711491;-0,241669525798431;0,139796640500774;-0,00138545913591064;-0,0476452418599166;0,0963703862492877;-0,0588179356972438;-0,0406743200071144;-0,219628518321021;-0,0318832730042748
"for_shr_grass_60";-0,329814332191875;-0,215144187792437;-0,363743831471418;-0,288709575607256;0,374690214459333;0,00299292323509456;0,258052689752982;0,501350396157988;0,0840787916950008;0,484130681301728;-0,105717426615711;0,443910177390239;0,15801673701311;0,25989402537281;-0,0232687568668816;-0,0460090303853921;0,803885821719845;-0,0455001527442714;0,159004737630123;0,242677630115625;-0,0270130517786193;-0,434373204989498;0,41117524611864;-0,0175465608511765;0,411727129918542;0,134390753014277;0,212945995635901;-0,0828695036119898;-0,172950700257096;-0,281872729592865;0,0722886206521247;-0,316355405027977;-0,203634912844373;-0,344009825883804;-0,266715740592679;0,365460967156381;0,00811408339652552;0,244333553682462;0,539350011521478;0,0579196727027163;0,619246576202475;-0,15085564653263;0,596817209563249;0,256769799685477;0,415559426607489;-0,162499248542747;-0,17585206269837;1;-0,204405681219333;0,215229848846647;0,303005737162837;-0,0953648092829296;-0,447224989991975;0,658869915477;-0,0503990534760448;0,617940263746359;0,293594892173269;0,330173584912417;-0,203959879771089;-0,318760975310763;-0,341157768742076;0,105899569591426
"for_shr_crop_60";-0,402428048527292;-0,376276183610878;-0,435331827967469;-0,239516303366943;0,179798486719827;-0,188634549198549;0,121466392781143;0,0807101605071284;0,0995779099345306;0,113975837482322;-0,100424565735182;0,108269314446604;-0,0357323744964259;-0,0169599975563806;-0,0728775834878375;0,165244210634019;-0,156198288324251;0,752085292164567;-0,227545205840438;-0,11945800396463;-0,0745927445920017;0,253163716303362;-0,236476480733522;0,0527942530925831;-0,094614844689031;-0,00516036464896781;0,111539478652037;-0,183385254187659;0,0671269922806382;-0,398167493840513;0,0342197390771429;-0,453508378259691;-0,426943845729211;-0,486765492808003;-0,270326444013172;0,214478575463556;-0,229690937178784;0,144462171479774;0,0682277634330297;0,266378033412245;0,00767876353870193;-0,168425349858213;0,119056243436817;-0,049338342149737;-0,055363990796111;-0,0343150576053999;0,252364757900145;-0,204405681219333;1;-0,331705746297045;-0,112037876470038;-0,0854550873531039;0,286723900707317;-0,321269982595774;0,0801311488629266;-0,121575667433842;0,0380883934532294;0,179144674529873;-0,174088836972397;0,0935002383243895;-0,447106230007538;0,187875049116269
"for_shr_agric_60";0,210616414539016;0,260315277854124;0,252406761047883;0,169567519814032;0,0255776196993167;0,289981580055296;-0,246213264761708;-0,113649644141095;-0,266092257360917;0,0656726261015213;0,142801340660432;-0,0392242264779608;-0,0414242101983892;-0,0703517423408744;-0,126803938175101;-0,195485058190778;0,185492776801258;-0,239697620201885;0,683545108616289;0,563059379219869;-0,0854181552504857;-0,236502887107805;0,669784196534129;0,0414168813306339;0,139189613719317;-0,0175052765648485;0,0275613414369035;-0,0321796147560786;-0,104759977726338;-0,174099285071433;-0,0192048744082348;0,262277761619392;0,311344830092811;0,30907444350544;0,192321000355739;0,0353387487152505;0,353422103211517;-0,317224737190648;-0,133091078682767;-0,409797662713419;0,265513691844839;0,10215634963297;-0,0869421170141616;-0,087318834286029;-0,144724546775678;-0,320062656225929;-0,411692486124722;0,215229848846647;-0,331705746297045;1;0,403198321199985;-0,217188215323269;-0,296388859697894;0,661914760557904;0,235880002062908;0,148047385212543;-0,0568542206395392;0,0133654866745692;-0,0272065507388788;-0,138194459288252;-0,199879775803963;-0,0811325831972596
"mosaic_low_60";-0,105714190516404;-0,117856826262427;-0,0793630364041696;0,180593491856674;-0,209887131226542;0,040070294181183;0,296432109181183;-0,203429735609629;-0,182065732873484;-0,0971576638788116;0,00172175252791695;-0,0804990751320203;-0,0981804944071156;-0,130949475507839;-0,0542156857361948;-0,000733629743031921;0,178304483557053;-0,0908861890632794;0,233705678618899;0,656933838251261;-0,0418925529638338;-0,158088442445133;0,425110841275276;0,133754863201231;0,183381491340957;-0,00868245124477471;0,0394902083535039;-0,209983213042883;0,279500901484727;-0,143182037014718;-0,0109722419732657;-0,0673306158241398;-0,0852654508166266;-0,0385753530688982;0,204647022683526;-0,201502207307674;0,0757659237367536;0,283252707336779;-0,244008871848908;-0,189842946531408;-0,0533221756014136;-0,101380460710609;-0,106132575920188;-0,199478476833562;-0,253103092832826;-0,103986894792517;-0,0144731406800557;0,303005737162837;-0,112037876470038;0,403198321199985;1;-0,0538744388602851;-0,191792249069194;0,549915342208756;0,171878927533447;0,354239482558925;0,0120971716910407;0,0477549735974218;-0,335256365234089;0,326816748835397;-0,114757843581816;-0,0420017508844962
"settle_high_60";0,221769325638417;0,254579614630108;0,162747902511731;-0,080603286383514;-0,101813085673133;-0,0995270589172138;-0,204237579569295;-0,0396433119744433;0,320820904137685;-0,086174844180028;0,109644026626485;-0,0310313896062919;-0,0236650987279429;-0,030931923626691;0,617820080659422;0,123234899502854;-0,0957250964470377;-0,0386637293070259;-0,162247455862025;-0,118876511274093;0,575204261797652;-0,0766637630710158;-0,150857961015084;-0,0170500308515689;-0,0521269922128852;-0,0107230107824443;-0,0603481182242607;0,109722767964067;0,0503597695864263;0,0504283968496942;-0,00856507932104711;0,194620001596169;0,223933270114673;0,138893121934602;-0,0603747501729931;-0,0773592441178311;-0,116100476703224;-0,161157213919154;-0,0420996628176414;0,349897710296331;-0,13218609949855;0,187103012117546;-0,0658310102503575;0,0026847641329746;0,00961010561498539;0,922296682387874;0,227657347665159;-0,0953648092829296;-0,0854550873531039;-0,217188215323269;-0,0538744388602851;1;-0,080316352135332;-0,144516733523569;-0,12667229785249;-0,0538674320404583;-0,00672071079041311;-0,120688750907923;0,0632767172978679;0,129717527615359;0,0872498992925021;0,00481655219933302
"crop_med_60";-0,169053149565899;-0,218718815600466;-0,089066050717458;0,00165712825529225;-0,25561046197947;0,132564436925067;0,0143452573659743;-0,405156071631165;-0,0672933358677414;-0,361744418953839;-0,0335190622878436;-0,272740527550912;-0,0977609836956353;-0,160557921427573;-0,137402182476401;0,293232995100936;-0,353080367194684;0,0968947155118133;-0,222630516305891;-0,218886695225305;-0,0902682358243034;0,870403580414985;-0,266020330033523;0,122374037130214;-0,174117223039717;-0,0361378763904754;-0,0767933073392001;-0,198457059175639;-0,196389776924952;-0,269791607970092;-0,0423523040015215;-0,207977762767896;-0,257361146508614;-0,124438779491164;-0,0282565853790098;-0,253633422095594;0,111684595382547;0,0412235674567709;-0,489637653252452;0,0131903994273213;-0,545423796329034;0,0368571964442953;-0,36513281653283;-0,146747228496258;-0,224499276353685;-0,0730723319341278;0,581653002711491;-0,447224989991975;0,286723900707317;-0,296388859697894;-0,191792249069194;-0,080316352135332;1;-0,375488019787501;0,406921570335196;-0,241934932452398;-0,0953886082294449;-0,0678340621834087;-0,193850385885525;-0,246172348201065;-0,329660308450025;-0,169403750866772
"grass_low_60";-0,0205740045590597;0,0542119531690345;-0,00998419748622595;-0,016125541427633;0,0999097157994238;0,255299424079463;0,00394431800766185;0,104812621101914;-0,12863073456017;0,186080589892727;0,0243819383582871;0,197409834760157;0,0810184538785114;0,0428977821632097;-0,0650365421937054;-0,0710396348421118;0,568806670333497;-0,191660227376487;0,401181591298143;0,542474148489951;-0,0499676230673656;-0,34051006618528;0,796394691299769;0,0932532155761799;0,303021178179277;0,0105637926776701;0,0738408994510436;-0,076410947829879;-0,159479539023781;-0,279369185701718;-0,00924576591027143;0,0302746023983212;0,0997862064120451;0,0477520085657449;0,00458758356818214;0,0980725915439023;0,307796101936764;-0,0617000960619752;0,0967513343860804;-0,215723131676646;0,36515790529855;-0,0231044968268002;0,230181894748195;0,0786291975006892;0,0310882377338323;-0,223199922034319;-0,241669525798431;0,658869915477;-0,321269982595774;0,661914760557904;0,549915342208756;-0,144516733523569;-0,375488019787501;1;0,201563873193369;0,394906584888425;0,0266972820459133;0,0937040845510224;-0,135091266506498;-0,236721014786081;-0,320406515527357;-0,0617298831811823
"crop_high_60";-0,16819729439078;-0,144167655292414;-0,105050959266819;-0,112310727599201;-0,00707723687521099;0,289346372373984;-0,0519262819664773;-0,174156401505426;-0,0464866961652504;-0,146158961283651;0,0988547205835078;-0,140863353028399;-0,048832227765352;-0,103089625442162;-0,107823132513517;0,104510687752337;-0,0729442124093259;-0,0360454391008874;0,0558253030714781;0,22600797873798;-0,0746088369340755;0,369517342662447;0,272499833679829;0,429118923535311;-0,0891917491551685;-0,0298842073934586;-0,0632617539436775;-0,123934503005064;-0,240547880138809;-0,343779115330858;-0,0366222102534098;-0,193247823938925;-0,158385758505497;-0,132031622306893;-0,144452608707502;0,022053473679277;0,302797333032596;-0,0549123247094182;-0,213662000643686;-0,0289729545141341;-0,143114634456629;0,140849336243304;-0,181734762459808;-0,0437192647290366;-0,120868766744817;-0,147753208817042;0,139796640500774;-0,0503990534760448;0,0801311488629266;0,235880002062908;0,171878927533447;-0,12667229785249;0,406921570335196;0,201563873193369;1;-0,158544747018717;-0,0162822786378831;-0,101968578417576;-0,17406652576177;-0,301283998342653;-0,423222341368382;-0,125180591961944
"grass_med_60";-0,160143831035143;-0,112235399525256;-0,173797345503697;-0,155201409137166;0,0320857135418996;0,00970762689550089;0,167448547910574;0,189815268260919;0,152928596682686;0,257913408045232;-0,0295308394736211;0,15095881895631;0,0585913432030382;0,127548646784513;0,0223394563676319;0,0441076494042067;0,482119039730104;-0,0213270404023063;0,12648126322594;0,224291832802535;-0,0208599721874711;-0,234953438824275;0,230459125971082;-0,0773105200439695;0,571620951416679;0,0746611080122904;0,389549603296977;-0,0544415255497486;-0,0653247264359802;-0,211761714424571;0,0425435571121814;-0,13679607404533;-0,0920857990891601;-0,14863619390369;-0,137736231864993;0,0157127900983873;0,0110507292096664;0,147687513457408;0,188798836281166;0,176020640310044;0,289453835056123;-0,0642416440908759;0,235585873335631;0,0867568636039729;0,177742041549577;-0,00931675983656526;-0,00138545913591064;0,617940263746359;-0,121575667433842;0,148047385212543;0,354239482558925;-0,0538674320404583;-0,241934932452398;0,394906584888425;-0,158544747018717;1;0,117524482080013;0,553990052098591;-0,105357748705177;-0,157397317046064;-0,22500093301236;0,0563314678789255
"grass_high_60";-0,174767657373978;-0,116582539076775;-0,212747599137287;-0,195969588246853;0,218572240883394;-0,109150134172308;0,0452383652341825;0,199286187720875;0,0798851427304693;0,138198444017313;-0,0255869727897894;0,127641688278916;0,0170596561416358;0,0673201181246327;-0,00613627871167699;-0,0257166607100865;0,233919656767875;0,021496279969052;-0,0329501297859932;-0,0249415861044231;-0,0136703769291719;-0,102546785309197;-0,00460768067872009;-0,0370147099544277;0,0563641689505436;0,563586105468743;0,043773666657469;-0,0475550561177055;0,00827508002613323;-0,0657374903365767;0,37206294241197;-0,185057473814496;-0,121527620345019;-0,224947881023142;-0,194516678358325;0,222225205222159;-0,130900411928357;0,049594804962574;0,199000125370589;0,113629440320819;0,138025971877285;-0,0368021406248872;0,131498202787646;0,0903077520122851;0,15187387187335;0,0123510278764989;-0,0476452418599166;0,293594892173269;0,0380883934532294;-0,0568542206395392;0,0120971716910407;-0,00672071079041311;-0,0953886082294449;0,0266972820459133;-0,0162822786378831;0,117524482080013;1;0,115747569773933;-0,100616496913013;-0,0170670490385614;-0,0870451313154245;0,489788418411414
"mosaic_med_60";-0,270560509850563;-0,178489534907429;-0,280672363385684;-0,289123361033388;0,363760549259659;-0,0569031855413557;0,061340658881064;0,146344661866963;0,232720807448372;0,268123234769424;-0,0240487185306181;0,142607757907623;0,00232941433955963;0,0568462007542834;-0,0460859015018797;0,0731846732038529;0,25646443494911;0,172569048870179;0,0262851201366977;0,00017761236631311;-0,0502960297235347;-0,0817764075079918;0,0449015484805465;-0,0348369453778949;0,317353549504022;0,0468927658477973;0,610547781300819;-0,143765259087272;-0,0686067212610507;-0,223850514962675;0,0925054255405418;-0,282273267705473;-0,183420372216753;-0,292310194874774;-0,29147800166196;0,395852353310659;-0,0645115141912685;0,0576981399020247;0,127583322274311;0,294117717592839;0,266320560319697;0,0197539331574224;0,250854793707857;0,0287802396229074;0,127843263167175;-0,122157520790163;0,0963703862492877;0,330173584912417;0,179144674529873;0,0133654866745692;0,0477549735974218;-0,120688750907923;-0,0678340621834087;0,0937040845510224;-0,101968578417576;0,553990052098591;0,115747569773933;1;-0,229370850742036;-0,104493038537284;-0,284630468100199;0,531864492308183
"ext_perm_crop_60";0,45888075156403;0,402288273802343;0,435217748565339;0,042369225492138;-0,189299624949543;0,0875782011303275;-0,358430317297246;0,0865279613356218;0,166213407224085;-0,148867733391391;0,0021540687814835;0,0140974477946137;-0,0219623544022351;0,0448792048169653;0,0876948316014509;0,00814962336822493;-0,152559249773312;-0,0800373330303029;-0,0403809404039326;-0,107783773686798;0,0310751108245381;-0,163401740841624;-0,0476899476842396;-0,0697841173861618;-0,0796613202731693;-0,0297345136319099;-0,103133184275507;0,684196776800412;-0,112667917507859;0,221778301599382;-0,0287028970231313;0,465971749676994;0,405328192013278;0,437487229458624;0,0469532570582589;-0,216100681119191;0,130987568999411;-0,362728420144559;0,177936456473946;0,156770314796757;-0,147013711269866;-0,0380031576252306;0,0289520061832896;-0,0610051617738953;0,0424050606353175;0,126306293798751;-0,0588179356972438;-0,203959879771089;-0,174088836972397;-0,0272065507388788;-0,335256365234089;0,0632767172978679;-0,193850385885525;-0,135091266506498;-0,17406652576177;-0,105357748705177;-0,100616496913013;-0,229370850742036;1;-0,183464290522779;0,26112307395957;-0,129574534758132
"crop_low_60";0,0626148635938188;-0,0345382721696931;0,0363802180730418;0,454414475743976;-0,21366488661541;-0,195579764379507;0,226250750803411;-0,289347490287271;-0,189588668530143;-0,277147005001614;0,0362045994063089;-0,202520459589145;-0,0853237055850575;-0,13342215687672;0,0431245480729691;-0,0938009444229627;-0,289914781741174;0,00213212147525593;-0,10245589104047;0,0928539907521191;0,0483656500616442;-0,180096989384256;-0,176279974981105;-0,100706842297899;-0,11511292101781;-0,0110966389260414;-0,0436214554985595;-0,141765490931801;0,683294549879701;0,357806681242446;0,0250351063799627;0,068836937635451;-0,0339788644035834;0,0388084826882767;0,470135417567189;-0,213334167041003;-0,205016043890843;0,259335104712443;-0,334682934686506;-0,175541493134521;-0,376505543164123;-0,0687580007618883;-0,284634363716639;-0,178241679880541;-0,282521909177191;0,124953497721033;-0,0406743200071144;-0,318760975310763;0,0935002383243895;-0,138194459288252;0,326816748835397;0,129717527615359;-0,246172348201065;-0,236721014786081;-0,301283998342653;-0,157397317046064;-0,0170670490385614;-0,104493038537284;-0,183464290522779;1;0,465917090994496;0,131342713347903
"int_perm_crop_60";0,412061756834412;0,282130462797906;0,403521905046058;0,408335999879341;-0,236497112158724;-0,172522003333998;-0,0321025385638314;-0,186788709651269;-0,0377026935498322;-0,33034532525861;0,0461127911218672;-0,248184039628833;-0,0680244959505866;-0,0880537260603754;0,0859966006953539;-0,192812809392765;-0,30845447381698;-0,361005961345214;-0,145797697412486;-0,179614621999016;0,0612171501140664;-0,257999548855174;-0,279602380056174;-0,154637258398297;-0,157888849362097;-0,0328921436727928;-0,161086205700646;0,201416828881419;0,255851054699572;0,869987938057931;-0,0322049121873316;0,410339198551666;0,284645537201692;0,39292035651009;0,419140327063465;-0,258365383747206;-0,159118829587556;0,0139510682700674;-0,148550321828286;-0,11613969585831;-0,355206699042883;-0,0356090105936104;-0,306417922343807;-0,137569002121549;-0,162950984999287;0,142742794235077;-0,219628518321021;-0,341157768742076;-0,447106230007538;-0,199879775803963;-0,114757843581816;0,0872498992925021;-0,329660308450025;-0,320406515527357;-0,423222341368382;-0,22500093301236;-0,0870451313154245;-0,284630468100199;0,26112307395957;0,465917090994496;1;-0,0825864858018201
"mosaic_high_60";-0,18303100109097;-0,123639863238716;-0,220624243713371;-0,198343458783515;0,332428440164443;-0,13566799079123;0,0371432480309729;0,204288936998777;0,186074220464642;0,200216771017529;-0,0624828601749641;0,116265699947705;-0,0122152232979001;0,0211659481975958;-0,0174545053110819;-0,0418056187683634;0,0551160858080986;0,151925682649446;-0,0462517470903429;-0,0509206637732368;-0,0342876174974358;-0,156830224887376;-0,0552975671119015;-0,0608248371239224;0,0119690708178579;0,230872393944125;0,253396259939332;-0,0558000664947244;0,131942824328765;-0,0591269401013161;0,27065428245611;-0,191761592164563;-0,123658090509527;-0,23454685769181;-0,203586253581371;0,354401895159244;-0,160496463715675;0,0344625345221959;0,203715404872549;0,283960804358554;0,201649206760907;-0,0721940254867262;0,182812814334704;-0,00164738354285783;0,0429427376504886;0,0298811417456822;-0,0318832730042748;0,105899569591426;0,187875049116269;-0,0811325831972596;-0,0420017508844962;0,00481655219933302;-0,169403750866772;-0,0617298831811823;-0,125180591961944;0,0563314678789255;0,489788418411414;0,531864492308183;-0,129574534758132;0,131342713347903;-0,0825864858018201;1
